TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float	float	float	float	float	boolean
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal	gTotalProbeSignal	gTotalProbeError	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
DATA	5485	67	73	0	0	A_54_P1986	mmu-miR-691	2167.29	709.903	-2.004094e+000	3.741314e+000	53	25	8.336666e+000	0	0	0	0	0	0	-2.00409	0	0	47.8731	28	-0.655472	1.18581	-3.34724	2.37211	0
DATA	5486	67	74	0	0	A_54_P1367	mmu-miR-328	2192.63	709.859	9.602362e+000	3.862574e+000	65	23	7.073444e+000	0	0	0	0	0	0	9.60236	1	0	44.7812	24.7143	5.46493	2.44599	67.7057	7.09758	1
DATA	5488	67	76	0	0	A_54_P3568	mmu-miR-425*	2243.27	709.592	-5.275587e-001	3.741314e+000	54	22	6.517680e+000	0	0	0	0	0	0	-0.527559	0	0	47.8731	23.5357	-0.146491	1.43225	-1.72417	2.75119	0
DATA	5489	67	77	0	0	A_54_P2737	mmu-miR-434-5p	2268.72	709.254	1.301893e+001	3.961357e+000	68	25	7.059564e+000	0	0	0	0	0	0	13.0189	1	0	45.4864	24.8621	8.63473	2.53208	7.85324	3.46985	1
DATA	5490	67	78	0	0	A_54_P2551	mmu-miR-339-3p	2294	710	-2.834867e+000	3.741314e+000	51	27	8.509131e+000	0	0	0	0	0	0	-2.83487	0	0	65	26.697	-0.912373	1.18581	-5.16766	2.37163	0
DATA	5491	67	79	0	0	A_54_P00004590	mmu-miR-1895	2319.35	709.88	3.176852e+002	3.198806e+001	377	25	6.196410e+000	0	0	0	0	0	0	317.685	1	1	48.8603	25.8929	217.807	21.9633	554.031	40.3218	1
DATA	5493	67	81	0	0	A_54_P2827	mmu-miR-376c	2370.5	710.052	1.547033e+001	4.048548e+000	70	24	8.594292e+000	0	0	0	0	0	0	15.4703	1	0	42.9674	25.3235	5.53135	1.31976	17.7134	2.76039	1
DATA	5494	67	82	0	0	A_54_P2409	mmu-miR-30e	2395.68	710.039	9.773620e+002	9.780778e+001	1046	24	8.763749e+000	0	0	0	0	0	0	977.362	1	1	49.1849	24.5946	677.901	68.487	4677.69	406.402	1
DATA	5495	68	1	0	0	A_54_P00004515	mcmv-miR-M95-1-3p	351.418	715.573	-2.811071e+000	3.741314e+000	52	27	6.370482e+000	0	0	0	0	0	0	-2.81107	0	0	57.5363	26.381	-1.85546	2.37683	-4.91851	3.35767	0
DATA	5496	68	2	0	0	A_54_P2577	mmu-miR-345-5p	376.623	715.667	9.919332e+001	1.060144e+001	157.5	24	9.099805e+000	0	0	0	0	0	0	99.1933	1	1	47.5395	25.1613	63.3073	6.76647	481.921	42.5792	1
DATA	5497	68	3	0	0	A_54_P2325	mmu-miR-151-5p	401.969	716.277	6.815379e+002	6.825641e+001	738	25.5	8.876906e+000	0	0	0	0	0	0	681.538	1	1	45.4864	25.5588	426.245	42.8864	1425.89	109.188	1
DATA	5498	68	4	0	0	A_54_P1854	mmu-miR-670	427.443	716.262	7.336118e-001	3.742033e+000	56	25	8.498189e+000	0	0	0	0	0	0	0.733612	0	0	43.3362	24.1724	-0.102358	1.18586	-0.643397	2.37262	0
DATA	5499	68	5	0	0	A_54_P2793	mmu-miR-485	453.015	716.015	3.792710e+000	3.760489e+000	60.5	28	6.844633e+000	0	0	0	0	0	0	3.79271	1	0	46.8651	27.8148	1.13754	2.37717	-1.17985	3.35803	0
DATA	5500	68	6	0	0	A_54_P1826	mmu-miR-668	478.102	716.068	2.065438e+000	3.747010e+000	57	24	7.312054e+000	0	0	0	0	0	0	2.06544	0	0	43.7019	24.4412	1.00487	1.19241	4.40943	2.38954	0
DATA	5501	68	7	0	0	A_54_P2620	mmu-miR-214	503.852	715.722	6.415569e+002	6.426469e+001	686	25	9.020278e+000	0	0	0	0	0	0	641.557	1	1	40.6843	26.7059	400.331	40.1086	491.399	41.2192	1
DATA	5502	68	8	0	0	A_54_P00004493	mcmv-miR-m22-1	528.882	715.838	1.098440e+001	3.899230e+000	66	24	6.119263e+000	0	0	0	0	0	0	10.9844	1	0	46.5243	24.7143	3.71007	2.42399	16.0576	3.63297	1
DATA	5503	68	9	0	0	A_54_P3196	mmu-miR-878-3p	554.5	716	1.585670e+002	1.629209e+001	210	24	8.205472e+000	0	0	0	0	0	0	158.567	1	1	48.5334	24.0588	66.9373	7.34819	218.73	11.9341	1
DATA	5504	68	10	0	0	A_54_P2411	mmu-miR-290-5p	579.9	716.014	1.447200e+001	4.011460e+000	68	24	8.744065e+000	0	0	0	0	0	0	14.472	1	0	46.8651	24.8438	4.83431	1.28493	16.4079	2.51641	1
DATA	5505	68	11	0	0	A_54_P2833	mmu-miR-369-3p	605.169	716.22	-4.065407e+000	3.741314e+000	49	23	6.419728e+000	0	0	0	0	0	0	-4.06541	0	0	43.7019	23.2903	-3.31318	4.74326	-3.31318	4.74326	0
DATA	5506	68	12	0	0	A_54_P1273	mmu-miR-148a	630.871	716.145	6.875686e+002	6.885857e+001	748	26	8.004648e+000	0	0	0	0	0	0	687.569	1	1	45.4864	24.9756	577.36	58.5595	1949.13	149.425	1
DATA	5507	68	13	0	0	A_54_P4381	mmu-miR-15a	656.063	715.969	2.522908e+003	2.523185e+002	2591.5	24	5.773009e+000	0	0	0	0	0	0	2522.91	1	1	45.835	23.5926	1546.45	154.881	3342.92	237.455	1
DATA	5509	68	15	0	0	A_54_P3165	mmu-miR-590-3p	706.688	716.453	-2.907926e+000	3.741314e+000	49	22	6.033098e+000	0	0	0	0	0	0	-2.90793	0	0	45.1352	22.7273	-1.21329	1.18581	-3.72443	2.3719	0
DATA	5510	68	16	0	0	A_54_P2368	mmu-miR-188-3p	732.392	716.069	1.367888e+000	3.743813e+000	56	25.5	6.520785e+000	0	0	0	0	0	0	1.36789	0	0	53.8203	26.2222	0.738719	1.19077	-0.890191	2.37501	0
DATA	5511	68	17	0	0	A_54_P2975	mmu-miR-741	758.295	715.656	5.072246e+000	3.775540e+000	58	25	7.392964e+000	0	0	0	0	0	0	5.07225	1	0	44.4243	25.4516	0.284074	2.3746	2.00373	3.36241	0
DATA	5512	68	18	0	0	A_54_P3281	mmu-miR-101a*	783.381	715.603	2.265114e+000	3.748164e+000	56	24	6.058851e+000	0	0	0	0	0	0	2.26511	0	0	45.1352	24.25	-0.122005	1.18632	-1.26561	2.37651	0
DATA	5513	68	19	0	0	A_54_P00004499	mcmv-miR-M23-2	808.943	716.243	-6.965551e+000	3.741314e+000	45	23	6.592639e+000	0	0	0	0	0	0	-6.96555	0	0	46.8651	23.8974	-4.04398	2.37163	-7.76016	3.35399	0
DATA	5514	68	20	0	0	A_54_P2360	mmu-miR-186	833.906	715.672	1.234484e+001	3.939718e+000	67	26	6.238553e+000	0	0	0	0	0	0	12.3448	1	0	45.1352	25.3333	12.9987	2.74654	17.1785	3.65691	1
DATA	5515	68	21	0	0	A_54_P1151	mmu-miR-194	859.049	716.279	7.263359e+001	8.170300e+000	123	25	5.913358e+000	0	0	0	0	0	0	72.6336	1	1	44.7812	25.0303	48.6272	5.42393	58.4013	6.00365	1
DATA	5516	68	22	0	0	A_54_P3529	mmu-miR-218-2*	884.909	716.39	-7.701194e+000	3.741314e+000	45	26	4.656025e+000	0	0	0	0	0	0	-7.70119	0	0	49.8279	25.4167	-2.03601	1.18581	-7.8802	2.37163	0
DATA	5517	68	23	0	0	A_54_P4386	mmu-miR-323-3p	910.342	716.233	-1.075532e+000	3.741314e+000	49	25	6.462497e+000	0	0	0	0	0	0	-1.07553	0	0	48.5334	24.5789	-0.817932	2.37166	-2.36725	3.35416	0
DATA	5518	68	24	0	0	A_54_P00004426	mmu-miR-669g	935.185	716.677	-1.241611e+000	3.741314e+000	50.5	25	5.111694e+000	0	0	0	0	0	0	-1.24161	0	0	45.4864	25.6	-1.2723	1.66014	-4.36785	2.74536	0
DATA	5519	68	25	0	0	A_54_P1634	mmu-miR-464	960.896	716.239	2.335280e+000	3.748595e+000	55	24	7.766636e+000	0	0	0	0	0	0	2.33528	0	0	45.835	24.7222	0.383438	1.18704	-0.910354	2.37294	0
DATA	5520	68	26	0	0	A_54_P00004578	mmu-miR-1903	986.191	716.868	1.100388e+000	3.742931e+000	54	24.5	5.349831e+000	0	0	0	0	0	0	1.10039	0	0	46.1809	24	1.32639	2.37943	1.31871	3.35982	0
DATA	5521	68	27	0	0	A_54_P3348	mmu-miR-193*	1011.5	716.352	1.939357e+000	3.746337e+000	53	24	6.768516e+000	0	0	0	0	0	0	1.93936	0	0	57.5363	25.2069	-0.178046	1.18633	-2.13801	2.37225	0
DATA	5522	68	28	0	0	A_54_P3752	mmu-miR-30c	1036.72	715.877	3.656205e+003	3.656397e+002	3744	25	8.301315e+000	0	0	0	0	0	0	3656.21	1	1	42.5954	26.3871	3336.04	338.298	3740.64	340.731	1
DATA	5523	68	29	0	0	A_54_P1953	mmu-miR-684	1062.42	716.427	-1.299122e+000	3.741314e+000	51	25	4.392847e+000	0	0	0	0	0	0	-1.29912	0	0	57.5363	24.9167	-0.647932	1.18651	-2.74435	2.37325	0
DATA	5524	68	30	0	0	A_54_P1012	mmu-miR-29b	1087.58	716.427	1.490995e+004	1.491000e+003	15024	23	5.853204e+000	0	0	0	0	0	0	14910	1	1	57.5363	23.5	8527.5	857.965	9120.68	860.08	1
DATA	5525	68	31	0	0	A_54_P1940	mmu-miR-681	1113.19	716.706	6.549920e+000	3.798216e+000	59	23	6.828977e+000	0	0	0	0	0	0	6.54992	1	0	46.1809	23.7778	1.35391	1.19732	5.6911	2.41871	1
DATA	5526	68	32	0	0	A_54_P00004519	mcmv-miR-m107-1-3p	1138.11	716.544	-4.663264e+000	3.741314e+000	47.5	24	6.407716e+000	0	0	0	0	0	0	-4.66326	0	0	42.9674	25	-3.48022	2.37163	-6.54455	3.35399	0
DATA	5527	68	33	0	0	A_54_P1145	mmu-miR-190	1163.72	716.523	1.810123e+000	3.745690e+000	54	23	6.929664e+000	0	0	0	0	0	0	1.81012	0	0	46.1809	23.0769	-3.12979	4.74362	-3.12979	4.74362	0
DATA	5528	68	34	0	0	A_54_P1895	mmu-miR-674	1189.42	716.427	-5.356604e+000	3.741314e+000	46	26	6.700666e+000	0	0	0	0	0	0	-5.3566	0	0	57.5363	26.0323	-2.52759	1.18581	6.81601	2.53307	1
DATA	5529	68	35	0	0	A_54_P00004455	mmu-miR-1190	1214.78	716.485	-8.908483e-001	3.741314e+000	52	26	5.791749e+000	0	0	0	0	0	0	-0.890848	0	0	46.8651	26.5625	-0.0639092	2.3735	-1.20346	3.35623	0
DATA	5530	68	36	0	0	A_54_P3160	mmu-miR-590-5p	1240.11	716.5	-1.799060e+000	3.741314e+000	48.5	21.5	8.416479e+000	0	0	0	0	0	0	-1.79906	0	0	56.9804	23.0263	-1.43977	1.66014	-3.43995	2.74537	0
DATA	5531	68	37	0	0	A_54_P2070	mmu-miR-702	1266.18	716.328	1.179869e+001	3.922948e+000	66	22	7.699596e+000	0	0	0	0	0	0	11.7987	1	0	45.835	24.5	3.40037	1.23786	12.8436	2.46745	1
DATA	5532	68	38	0	0	A_54_P2629	mmu-miR-223	1291.27	715.823	3.691788e+002	3.710697e+001	427	24	3.258485e+000	0	0	0	0	0	0	369.179	1	1	44.7812	24.6071	198.068	20.3658	1172.57	99.6863	1
DATA	5533	68	39	0	0	A_54_P2016	mmu-miR-669c	1316.85	716.076	4.683281e+001	5.994210e+000	100	26	7.589187e+000	0	0	0	0	0	0	46.8328	1	1	46.1809	27.2188	27.4981	3.6383	51.4283	4.96327	1
DATA	5534	68	40	0	0	A_54_P2884	mmu-miR-672	1341.74	716.522	9.778921e+000	3.867001e+000	63	22	2.565801e+000	0	0	0	0	0	0	9.77892	1	0	46.8651	22	6.66148	2.46584	10.7096	3.44584	0
DATA	5535	68	41	0	0	A_54_P3331	mmu-miR-183*	1367.11	716.5	-4.493385e+000	3.741314e+000	46	23	7.225716e+000	0	0	0	0	0	0	-4.49339	0	0	56.9804	24.8049	-1.91362	1.18581	-6.60203	2.37181	0
DATA	5536	68	42	0	0	A_54_P00004533	mcmv-miR-m01-4*	1392.46	716.537	-5.822607e+000	3.741314e+000	48	25.5	6.084088e+000	0	0	0	0	0	0	-5.82261	0	0	46.5243	24.875	-3.36751	2.37163	-5.65475	3.35462	0
DATA	5537	68	43	0	0	A_54_P2976	mmu-miR-741	1417.95	716.828	4.463494e+000	3.767845e+000	59	22	7.141366e+000	0	0	0	0	0	0	4.46349	1	0	45.835	24.0294	1.71966	2.38057	2.00373	3.36241	0
DATA	5538	68	44	0	0	A_54_P4407	mmu-miR-496	1443.53	716.627	-2.891459e-001	3.741314e+000	55	23	6.892536e+000	0	0	0	0	0	0	-0.289146	0	0	49.8279	24.675	-1.43241	2.37186	-3.39829	3.35416	0
DATA	5539	68	45	0	0	A_54_P2213	mghv-miR-M1-2	1468.83	716.656	4.720923e+001	6.023665e+000	101.5	21	7.678739e+000	0	0	0	0	0	0	47.2092	1	1	45.4864	22.5143	14.9447	1.90886	54.0056	3.65441	1
DATA	5540	68	46	0	0	A_54_P1153	mmu-miR-195	1494.25	716.639	9.446855e+002	9.454261e+001	1005	25	7.309067e+000	0	0	0	0	0	0	944.686	1	1	51.0895	24.1765	580.303	58.1097	2840.36	233.701	1
DATA	5541	68	47	0	0	A_54_P3277	mmu-miR-99b*	1520.02	716.585	-3.280935e+000	3.741314e+000	50	28	8.340187e+000	0	0	0	0	0	0	-3.28093	0	0	45.1352	27.0606	-0.224527	1.18658	1.07411	2.38959	0
DATA	5542	68	48	0	0	A_54_P1984	mmu-miR-690	1545.31	716.885	2.421117e+002	2.449853e+001	299	23	7.499841e+000	0	0	0	0	0	0	242.112	1	1	44.4243	25.0476	168.978	17.1523	302.749	22.0208	1
DATA	5543	68	49	0	0	A_54_P3268	mmu-miR-29b*	1569.94	716.896	5.349022e+001	6.527592e+000	106	23	6.303438e+000	0	0	0	0	0	0	53.4902	1	1	46.8651	25	16.9735	2.07526	19.2935	2.93652	1
DATA	5544	68	50	0	0	A_54_P1927	mmu-miR-679	1595.75	716.738	-4.310985e+000	3.741314e+000	49	27	5.981197e+000	0	0	0	0	0	0	-4.31098	0	0	45.1352	27.4667	-1.4264	1.18581	-5.19252	2.37164	0
DATA	5545	68	51	0	0	A_54_P4419	mmu-miR-411*	1620.82	716.514	9.751246e+000	3.866303e+000	64	25	6.679155e+000	0	0	0	0	0	0	9.75125	1	0	48.8603	24	4.57586	2.42072	6.58995	3.3996	0
DATA	5547	68	53	0	0	A_54_P1220	mmu-miR-294	1671.71	717.015	6.054749e+000	3.789990e+000	62	29	6.097246e+000	0	0	0	0	0	0	6.05475	1	0	45.4864	29.2813	2.26878	1.67723	7.1344	2.78041	0
DATA	5549	68	55	0	0	A_54_P3242	mmu-miR-582-3p	1722.44	716.389	-3.072001e+000	3.741314e+000	51	23	7.163261e+000	0	0	0	0	0	0	-3.072	0	0	48.2044	24.4865	-1.55965	1.18581	-5.47142	2.37164	0
DATA	5550	68	56	0	0	A_54_P1310	mmu-miR-22	1748	716.545	3.118602e+004	3.118604e+003	31097	27	8.242296e+000	0	0	0	0	0	0	31186	1	1	55.8519	26.8108	21248.2	2128.1	24117.1	2147.43	1
DATA	5551	68	57	0	0	A_54_P4373	mmu-miR-185	1773.8	717.18	5.233267e+002	5.246624e+001	583	28	8.355348e+000	0	0	0	0	0	0	523.327	1	1	45.1352	27.4286	315.189	31.7321	393.249	32.7747	1
DATA	5552	68	58	0	0	A_54_P3112	mmu-miR-466f-5p	1798.94	716.915	-4.825322e+000	3.741314e+000	50	23.5	6.249435e+000	0	0	0	0	0	0	-4.82532	0	0	46.8651	22.9063	-0.497387	1.18582	0.0837217	2.38651	0
DATA	5553	68	59	0	0	A_54_P2107	mmu-miR-711	1824.75	716.815	-2.770308e+000	3.741314e+000	49.5	23	5.783172e+000	0	0	0	0	0	0	-2.77031	0	0	45.835	22.8485	-1.01294	1.18581	-5.51749	2.37225	0
DATA	5554	68	60	0	0	A_54_P3490	mmu-miR-325*	1849.54	716.877	-8.388588e+000	3.741314e+000	48	26	8.305350e+000	0	0	0	0	0	0	-8.38859	0	0	42.9674	27.3571	-1.54539	1.18581	-5.32415	2.37241	0
DATA	5555	68	61	0	0	A_54_P2481	mmu-miR-26a	1875.27	716.525	4.728730e+003	4.728878e+002	4874	24.5	1.038201e+001	0	0	0	0	0	0	4728.73	1	1	42.9674	24.8846	2714.07	273.581	8920.27	680.652	1
DATA	5556	68	62	0	0	A_54_P1054	mmu-miR-132	1900.43	716.897	4.794837e+001	6.081767e+000	102	22	6.125128e+000	0	0	0	0	0	0	47.9484	1	1	46.5243	23.5357	25.961	3.53545	32.048	4.31179	1
DATA	5557	68	63	0	0	A_54_P3597	mmu-miR-376c*	1926.15	717.215	-6.342705e-001	3.741314e+000	53	21.5	6.202251e+000	0	0	0	0	0	0	-0.634271	0	0	45.835	22.3235	-0.871099	1.18581	-1.80391	2.37228	0
DATA	5558	68	64	0	0	A_54_P3517	mmu-miR-181a-1*	1951.62	717.015	5.325089e+000	3.779020e+000	59	24	7.611429e+000	0	0	0	0	0	0	5.32509	1	0	45.4864	24.4231	6.95751	2.482	10.6244	3.45455	0
DATA	5559	68	65	0	0	A_54_P3311	mmu-miR-141*	1976.5	717	-1.723769e+000	3.741314e+000	52	26	7.083678e+000	0	0	0	0	0	0	-1.72377	0	0	54.1152	25.6129	-0.484613	1.18581	-2.47968	2.37294	0
DATA	5560	68	66	0	0	A_54_P1183	mmu-miR-207	2002	717	9.035833e+000	3.848882e+000	62	22	5.198996e+000	0	0	0	0	0	0	9.03583	1	0	54.9904	22.6207	3.45108	1.2383	10.941	2.44112	0
DATA	5562	68	68	0	0	A_54_P3132	mmu-miR-467d	2052.64	716.758	-6.780159e+000	3.741314e+000	48	25.5	8.384661e+000	0	0	0	0	0	0	-6.78016	0	0	45.835	26.0417	-1.09079	1.18581	-6.71412	2.37163	0
DATA	5563	68	69	0	0	A_54_P1281	mmu-miR-200a	2078.38	717.044	1.683960e+001	4.102822e+000	71	25	7.100961e+000	0	0	0	0	0	0	16.8396	1	0	46.1809	26.069	9.31314	2.55215	10.2689	3.48761	1
DATA	5564	68	70	0	0	A_54_P2868	mmu-miR-671-5p	2103.94	716.969	7.168138e+001	8.085767e+000	130	27	7.021815e+000	0	0	0	0	0	0	71.6814	1	1	45.835	26.4	22.3726	2.53249	82.1909	4.94649	1
DATA	5566	68	72	0	0	A_54_P2538	mmu-miR-337-3p	2155.4	717.288	1.114865e+001	3.903889e+000	65	26	7.871036e+000	0	0	0	0	0	0	11.1486	1	0	40.6843	26.8966	5.84043	1.76172	16.8489	2.9818	1
DATA	5567	68	73	0	0	A_54_P1282	mmu-miR-200a	2179.58	717.427	3.100744e+000	3.754141e+000	58.5	26	7.961814e+000	0	0	0	0	0	0	3.10074	0	0	57.5363	26.9048	0.955783	2.37696	10.2689	3.48761	1
DATA	5568	68	74	0	0	A_54_P2997	mmu-miR-871	2205.58	717.333	-3.485700e+000	3.741314e+000	51	22	5.681511e+000	0	0	0	0	0	0	-3.4857	0	0	45.4864	23.7097	-1.58005	2.3717	-3.65634	3.35404	0
DATA	5570	68	76	0	0	A_54_P1767	mmu-miR-302b*	2255.77	717.432	-7.763825e+000	3.741314e+000	46	22	6.044478e+000	0	0	0	0	0	0	-7.76382	0	0	48.8603	22.4167	-1.68041	1.18581	-4.7762	2.37168	0
DATA	5571	68	77	0	0	A_54_P1678	mmu-miR-489	2282.11	716.594	-5.283042e+000	3.741314e+000	49.5	24	6.245169e+000	0	0	0	0	0	0	-5.28304	0	0	44.7812	23.6053	-0.939689	1.18581	-4.8027	2.37164	0
DATA	5572	68	78	0	0	A_54_P2619	mmu-miR-214	2306.79	716.645	1.557192e+002	1.601506e+001	216	26	7.131066e+000	0	0	0	0	0	0	155.719	1	1	44.4243	26.8286	91.0685	9.50371	491.399	41.2192	1
DATA	5573	68	79	0	0	A_54_P2666	mmu-miR-217	2332.08	717.205	-3.163172e+000	3.741314e+000	53	25.5	9.226048e+000	0	0	0	0	0	0	-3.16317	0	0	47.8731	25.9063	-1.40416	1.18581	-5.74635	2.37163	0
DATA	5574	68	80	0	0	A_54_P1659	mmu-miR-468	2357.66	716.941	1.855473e+001	4.176147e+000	70	25.5	9.657827e+000	0	0	0	0	0	0	18.5547	1	0	45.835	27.6176	6.30547	1.34579	22.7145	2.64944	1
DATA	5575	68	81	0	0	A_54_P2656	mmu-miR-125b-3p	2383.13	717.075	6.017278e-001	3.741797e+000	56	23	7.876996e+000	0	0	0	0	0	0	0.601728	0	0	46.5243	24.8	0.973859	1.19689	4.77491	2.40764	0
DATA	5576	68	82	0	0	A_54_P3048	mmu-miR-105	2408.6	717.667	-3.192991e+000	3.741314e+000	50	22	6.794326e+000	0	0	0	0	0	0	-3.19299	0	0	50.4627	23.0775	0.261744	1.19852	-2.2974	2.37816	0
DATA	5577	69	1	0	0	A_54_P00004550	mmu-miR-1892	338.5	722.986	1.410463e+002	1.459239e+001	195.5	25	7.028051e+000	0	0	0	0	0	0	141.046	1	1	47.8731	24.9894	84.6696	8.8201	158.056	11.7255	1
DATA	5578	69	2	0	0	A_54_P1842	mmu-miR-762	363.608	723.069	-3.332329e+000	3.741314e+000	51	24	6.933833e+000	0	0	0	0	0	0	-3.33233	0	0	53.8203	24.1786	-0.952517	1.18581	-3.07519	2.37214	0
DATA	5579	69	3	0	0	A_54_P2690	mmu-miR-335-3p	389.5	723	1.924960e+000	3.746262e+000	54.5	26	9.096770e+000	0	0	0	0	0	0	1.92496	0	0	54.1152	27.4138	0.798915	1.18936	1.92168	2.3759	0
DATA	5580	69	4	0	0	A_54_P1070	mmu-miR-137	414.657	723.627	6.429616e+000	3.796159e+000	60	26	7.996113e+000	0	0	0	0	0	0	6.42962	1	0	45.835	26.3429	3.76802	2.4043	7.66389	3.40491	0
DATA	5581	69	5	0	0	A_54_P2904	mmu-miR-760	440.357	723.214	5.062762e+001	6.295156e+000	103.5	25	7.662596e+000	0	0	0	0	0	0	50.6276	1	1	47.5395	24.3462	13.1104	1.93322	38.889	3.2307	1
DATA	5582	69	6	0	0	A_54_P1073	mmu-miR-138	465.5	723.352	-1.190275e+000	3.741314e+000	55	27	7.126065e+000	0	0	0	0	0	0	-1.19028	0	0	57.5363	26.7917	-0.355439	2.37167	0.132482	3.35513	0
DATA	5583	69	7	0	0	A_54_P2981	mmu-miR-743a	491.479	723.438	1.399174e+001	3.994386e+000	68	22	8.172715e+000	0	0	0	0	0	0	13.9917	1	0	49.1849	24.0286	6.2634	2.46375	14.0657	3.54701	1
DATA	5585	69	9	0	0	A_54_P2732	mmu-miR-433	542.031	722.938	2.709059e+000	3.751109e+000	55	26	7.018195e+000	0	0	0	0	0	0	2.70906	0	0	45.835	25.4615	1.83921	2.38361	-0.509448	3.36247	0
DATA	5587	69	11	0	0	A_54_P2059	mmu-miR-699	592.753	722.836	3.539218e+000	3.758016e+000	59	26.5	7.907116e+000	0	0	0	0	0	0	3.53922	0	0	47.8731	26.1786	0.790847	1.19105	1.24583	2.37775	0
DATA	5588	69	12	0	0	A_54_P2785	mmu-miR-532-3p	617.582	723.427	-5.000669e+000	3.741314e+000	50	24.5	6.361837e+000	0	0	0	0	0	0	-5.00067	0	0	57.5363	23.5	-1.27828	1.18581	13.7036	2.8061	1
DATA	5589	69	13	0	0	A_54_P1980	mmu-miR-689	643.826	723	4.438426e+002	4.454166e+001	481	24	9.239844e+000	0	0	0	0	0	0	443.843	1	1	46.8651	24.7333	294.632	29.598	401.362	31.569	1
DATA	5590	69	14	0	-1	NC2_00122731	NC2_00122731	668.694	723.292	5.037298e+000	3.775072e+000	58.5	23.5	4.603168e+000	0	0	0	0	0	0	5.0373	1	0	48.2044	23.8214	5.66224	9.99601	5.66224	9.99601	0
DATA	5591	69	15	0	0	A_54_P00004531	mcmv-miR-m01-3*	694.514	723.583	-3.764384e+000	3.741314e+000	50	25	9.166661e+000	0	0	0	0	0	0	-3.76438	0	0	48.5334	26.8696	-3.35311	2.37163	-5.67773	3.35399	0
DATA	5592	69	16	0	0	A_54_P3601	mmu-miR-20b*	719.493	723.403	-5.751621e+000	3.741314e+000	48	25	5.004432e+000	0	0	0	0	0	0	-5.75162	0	0	45.835	25.5172	-1.22975	1.18626	-3.77797	2.37191	0
DATA	5594	69	18	0	0	A_54_P2792	mmu-miR-485	770.536	723.232	-3.207557e+000	3.741314e+000	49	23	6.040722e+000	0	0	0	0	0	0	-3.20756	0	0	46.8651	23.0968	-2.31739	2.37181	-1.17985	3.35803	0
DATA	5595	69	19	0	0	A_54_P2666	mmu-miR-217	795.986	723.056	-6.065968e+000	3.741314e+000	45	23	6.841615e+000	0	0	0	0	0	0	-6.06597	0	0	46.8651	23.75	-1.40416	1.18581	-5.74635	2.37163	0
DATA	5596	69	20	0	0	A_54_P1664	mmu-miR-469	821.338	723.353	3.635668e+000	3.758937e+000	57	24	5.398457e+000	0	0	0	0	0	0	3.63567	0	0	46.1809	24.32	0.693042	1.18829	1.83458	2.37755	0
DATA	5597	69	21	0	0	A_54_P2281	mmu-miR-125b-5p	846.506	723.37	1.148542e+003	1.149151e+002	1216	26	6.573108e+000	0	0	0	0	0	0	1148.54	1	1	51.0895	26.0333	684.166	68.6349	13131.4	1251.86	1
DATA	5598	69	22	0	0	A_54_P2542	mmu-miR-338-5p	871.667	723.5	1.669039e+000	3.745035e+000	54	26	4.182396e+000	0	0	0	0	0	0	1.66904	0	0	57.5363	26.0857	0.798963	1.1914	0.12129	2.37833	0
DATA	5599	69	23	0	0	A_54_P2650	mmu-miR-181b	897.189	723.392	6.528381e+001	7.524439e+000	118	26	6.878958e+000	0	0	0	0	0	0	65.2838	1	1	49.1849	25.6316	38.2191	4.51815	126.559	10.2253	1
DATA	5600	69	24	0	0	A_54_P00004425	mmu-miR-669k	922.548	723.123	-2.089206e+000	3.741314e+000	51	25	6.621582e+000	0	0	0	0	0	0	-2.08921	0	0	48.2044	25.6486	-2.86903	2.37163	-5.38185	3.35399	0
DATA	5601	69	25	0	0	A_54_P4420	mmu-miR-467a*	947.56	723.48	3.153245e+000	3.754578e+000	56	25	7.979090e+000	0	0	0	0	0	0	3.15325	0	0	49.1849	25.3611	2.62909	2.38854	2.46952	3.36677	0
DATA	5602	69	26	0	0	A_54_P2651	mmu-miR-181b	973.761	723.394	1.515243e+002	1.560749e+001	203	23	4.446722e+000	0	0	0	0	0	0	151.524	1	1	47.5395	22.76	88.3399	9.17295	126.559	10.2253	1
DATA	5603	69	27	0	0	A_54_P3415	mmu-let-7a*	998.667	723.5	6.705893e+000	3.800936e+000	58	25	6.049983e+000	0	0	0	0	0	0	6.70589	1	0	57.5363	24.4667	1.834	1.2017	2.58676	2.38327	0
DATA	5605	69	29	0	0	A_54_P2638	mmu-miR-33	1049.31	723.197	1.449735e+001	4.012376e+000	68	25	8.033797e+000	0	0	0	0	0	0	14.4973	1	0	44.4243	26.9412	10.7468	2.61103	10.8214	3.52815	1
DATA	5607	69	31	0	0	A_54_P2371	mmu-miR-191	1100.55	723.138	6.307694e-002	3.741319e+000	53.5	22	6.359841e+000	0	0	0	0	0	0	0.0630769	0	0	42.9674	22.9375	-0.394291	1.18582	-5.74236	2.37163	0
